time,voltage,voltage,current,current
0.001204,0.0332228,0.0262883,1.0515e-06,5.95111e-07
0.001205,0.0333174,0.0261911,1.0476e-06,5.95085e-07
0.001206,0.0334121,0.0260938,1.0438e-06,5.95059e-07
0.001207,0.0335068,0.0259965,1.0399e-06,5.95033e-07
0.001208,0.0336015,0.0258992,1.036e-06,5.950071e-07
0.001209,0.0336962,0.0258019,1.0321e-06,5.949811e-07
0.00121,0.0337909,0.0257047,1.0282e-06,5.949551e-07
0.001211,0.0338855,0.0256074,1.0243e-06,5.949291e-07
0.001212,0.0339802,0.0255101,1.0204e-06,5.949032e-07
0.001213,0.0340749,0.0254128,1.0165e-06,5.948772e-07
0.001214,0.0341696,0.0253155,1.0126e-06,5.948512e-07
0.001215,0.0342643,0.0252183,1.0087e-06,5.948252e-07
0.001216,0.0343589,0.025121,1.0048e-06,5.947992e-07
0.001217,0.0344536,0.0250237,1.0009e-06,5.947733e-07
0.001218,0.0345483,0.0249264,9.970566e-07,5.947473e-07
0.001219,0.034643,0.0248291,9.931654e-07,5.947213e-07
0.00122,0.0347377,0.0247319,9.892742e-07,5.946953e-07
0.001221,0.0348324,0.0246346,9.85383e-07,5.946694e-07
0.001222,0.034927,0.0245373,9.814918e-07,5.946434e-07
0.001223,0.0350217,0.02444,9.776005e-07,5.946174e-07
0.001224,0.0351164,0.0243427,9.737093e-07,5.945914e-07
0.001225,0.0352111,0.0242455,9.698181e-07,5.945655e-07
0.001226,0.0353058,0.0241482,9.659269e-07,5.945395e-07
0.001227,0.0354005,0.0240509,9.620356e-07,5.945135e-07
0.001228,0.0354951,0.0239536,9.581444e-07,5.944875e-07
0.001229,0.0355898,0.0238563,9.542532e-07,5.944615e-07
0.00123,0.0356845,0.023759,9.50362e-07,5.944356e-07
0.001231,0.0357792,0.0236618,9.464707e-07,5.944096e-07
0.001232,0.0358739,0.0235645,9.425795e-07,5.943836e-07
0.001233,0.0359686,0.0234672,9.386883e-07,5.943576e-07
0.001234,0.0360632,0.0233699,9.347971e-07,5.943317e-07
0.001235,0.0361579,0.0232726,9.309058e-07,5.943057e-07
0.001236,0.0362526,0.0231754,9.270146e-07,5.942797e-07
0.001237,0.0363473,0.0230781,9.231234e-07,5.942537e-07
0.001238,0.036442,0.0229808,9.192322e-07,5.942277e-07
0.001239,0.0365367,0.0228835,9.153409e-07,5.942018e-07
0.00124,0.0366313,0.0227862,9.114497e-07,5.941758e-07
0.001241,0.036726,0.022689,9.075585e-07,5.941498e-07
0.001242,0.0368207,0.0225917,9.036673e-07,5.941238e-07
0.001243,0.0369154,0.0224944,8.997761e-07,5.940979e-07
0.001244,0.0370101,0.0223971,8.958848e-07,5.940719e-07
0.001245,0.0371047,0.0222998,8.919936e-07,5.940459e-07
0.001246,0.0371784,0.022231,8.892419e-07,5.940948e-07
0.001247,0.0372516,0.0221629,8.86517e-07,5.941455e-07
0.001248,0.0373248,0.0220948,8.83792e-07,5.941961e-07
0.001249,0.037398,0.0220267,8.810671e-07,5.942468e-07
0.00125,0.0374712,0.0219586,8.783422e-07,5.942975e-07
0.001251,0.0375444,0.0218904,8.756172e-07,5.943481e-07
0.001252,0.0376176,0.0218223,8.728923e-07,5.943988e-07
0.001253,0.0376908,0.0217542,8.701673e-07,5.944495e-07
0.001254,0.037764,0.0216861,8.674424e-07,5.945001e-07
0.001255,0.0378371,0.0216179,8.647174e-07,5.945508e-07
0.001256,0.0379103,0.0215498,8.619925e-07,5.946015e-07
0.001257,0.0379835,0.0214817,8.592676e-07,5.946521e-07
0.001258,0.0380567,0.0214136,8.565426e-07,5.947028e-07
0.001259,0.0381299,0.0213454,8.538177e-07,5.947535e-07
0.00126,0.0382031,0.0212773,8.510927e-07,5.948042e-07
0.001261,0.0382763,0.0212092,8.483678e-07,5.948548e-07
0.001262,0.0383495,0.0211411,8.456428e-07,5.949055e-07
0.001263,0.0384227,0.0210729,8.429179e-07,5.949562e-07
0.001264,0.0384959,0.0210048,8.40193e-07,5.950068e-07
0.001265,0.038569,0.0209367,8.37468e-07,5.950575e-07
0.001266,0.0386422,0.0208686,8.347431e-07,5.951082e-07
0.001267,0.0387154,0.0208005,8.320181e-07,5.951588e-07
0.001268,0.0387886,0.0207323,8.292932e-07,5.952095e-07
0.001269,0.0388618,0.0206642,8.265682e-07,5.952602e-07
0.00127,0.038935,0.0205961,8.238433e-07,5.953108e-07
0.001271,0.0390082,0.020528,8.211184e-07,5.953615e-07
0.001272,0.0390814,0.0204598,8.183934e-07,5.954122e-07
0.001273,0.0391546,0.0203917,8.156685e-07,5.954628e-07
0.001274,0.0392278,0.0203236,8.129435e-07,5.955135e-07
0.001275,0.039301,0.0202555,8.102186e-07,5.955642e-07
0.001276,0.0393741,0.0201873,8.074936e-07,5.956148e-07
0.001277,0.0394473,0.0201192,8.047687e-07,5.956655e-07
0.001278,0.0395205,0.0200511,8.020437e-07,5.957162e-07
0.001279,0.0395937,0.019983,7.993188e-07,5.957668e-07
0.00128,0.0396669,0.0199148,7.965939e-07,5.958175e-07
0.001281,0.0397401,0.0198467,7.938689e-07,5.958682e-07
0.001282,0.0398133,0.0197786,7.91144e-07,5.959188e-07
0.001283,0.0398865,0.0197105,7.88419e-07,5.959695e-07
0.001284,0.0399597,0.0196424,7.856941e-07,5.960202e-07
0.001285,0.0400329,0.0195742,7.829691e-07,5.960708e-07
0.001286,0.040106,0.0195061,7.802442e-07,5.961215e-07
0.001287,0.0401792,0.019438,7.775193e-07,5.961722e-07
0.001288,0.0402524,0.0193699,7.747943e-07,5.962228e-07
0.001289,0.0403256,0.0193017,7.720694e-07,5.962735e-07
0.00129,0.0403988,0.0192336,7.693444e-07,5.963242e-07
0.001291,0.040472,0.0191655,7.666195e-07,5.963748e-07
0.001292,0.0405452,0.0190974,7.638945e-07,5.964255e-07
0.001293,0.0406184,0.0190292,7.611696e-07,5.964762e-07
0.001294,0.0406916,0.0189611,7.584447e-07,5.965268e-07
0.001295,0.0407648,0.018893,7.557197e-07,5.965775e-07
0.001296,0.0408379,0.0188249,7.529948e-07,5.966282e-07
0.001297,0.0409111,0.0187567,7.502698e-07,5.966788e-07
0.001298,0.0409843,0.0186886,7.475449e-07,5.967295e-07
0.001299,0.0410575,0.0186205,7.448199e-07,5.967802e-07
0.0013,0.0411307,0.0185524,7.42095e-07,5.968308e-07
0.001301,0.0412737,0.0066364,0.0001202655,4.791006e-07
0.001302,0.041502,0.0034566,0.0001198617,3.804539e-07
0.001303,0.041826,0.0065213,0.0001197391,3.53047e-07
0.001304,0.0421499,0.0095859,0.0001196166,3.256401e-07
0.001305,0.0424739,0.0126505,0.000119494,2.982332e-07
0.001306,0.0427607,0.0129202,0.0001194832,2.984052e-07
0.001307,0.04297,0.0073495,0.000119706,3.562044e-07
0.001308,0.0431792,0.0017789,0.0001199288,4.140036e-07
0.001309,0.0433885,0.0037918,0.0001201517,4.718028e-07
0.00131,0.0435978,0.0093624,0.0001203745,5.29602e-07
0.001311,0.0438071,0.0149331,0.0001205973,5.874013e-07
0.001312,0.0438036,0.0201777,0.0001208071,6.398125e-07
0.001313,0.0436603,0.0252079,0.0001210083,6.886818e-07
0.001314,0.043517,0.0302382,0.0001212095,7.375511e-07
0.001315,0.0433736,0.0352684,0.0001214107,7.864203e-07
0.001316,0.0432303,0.0402986,0.0001216119,8.352896e-07
0.001317,0.043087,0.0453289,0.0001218132,8.841589e-07
0.001318,0.0429437,0.0503591,0.0001220144,9.330282e-07
0.001319,0.0428004,0.0553894,0.0001222156,9.818975e-07
0.00132,0.04236,0.059918,0.0001223967,1.0228e-06
0.001321,0.0418454,0.0643211,0.0001225728,1.0617e-06
0.001322,0.0413307,0.0687242,0.000122749,1.1005e-06
0.001323,0.040816,0.0731273,0.0001229251,1.1394e-06
0.001324,0.0403014,0.0775304,0.0001231012,1.1783e-06
0.001325,0.0397867,0.0819335,0.0001232773,1.2172e-06
0.001326,0.039272,0.0863366,0.0001234535,1.2561e-06
0.001327,0.0387574,0.0907397,0.0001236296,1.295e-06
0.001328,0.0382427,0.0951428,0.0001238057,1.3339e-06
0.001329,0.037728,0.0995458,0.0001239818,1.3727e-06
0.00133,0.036812,0.1030467,0.0001241219,1.3986e-06
0.001331,0.0358051,0.106343,0.0001242537,1.4215e-06
0.001332,0.0347982,0.1096393,0.0001243856,1.4444e-06
0.001333,0.0337912,0.1129356,0.0001245174,1.4673e-06
0.001334,0.0327843,0.116232,0.0001246493,1.4902e-06
0.001335,0.0317774,0.1195283,0.0001247811,1.5131e-06
0.001336,0.0307704,0.1228246,0.000124913,1.536e-06
0.001337,0.0297635,0.126121,0.0001250448,1.5588e-06
0.001338,0.0287565,0.1294173,0.0001251767,1.5817e-06
0.001339,0.0277496,0.1327136,0.0001253085,1.6046e-06
0.00134,0.0267427,0.13601,0.0001254404,1.6275e-06
0.001341,0.0257357,0.1393063,0.0001255723,1.6504e-06
0.001342,0.0247288,0.1426026,0.0001257041,1.6733e-06
0.001343,0.0237219,0.145899,0.000125836,1.6962e-06
0.001344,0.0227149,0.1491953,0.0001259678,1.7191e-06
0.001345,0.021708,0.1524916,0.0001260997,1.742e-06
0.001346,0.0207011,0.1557879,0.0001262315,1.7649e-06
0.001347,0.0196941,0.1590843,0.0001263634,1.7878e-06
0.001348,0.0186872,0.1623806,0.0001264952,1.8107e-06
0.001349,0.0176803,0.1656769,0.0001266271,1.8336e-06
0.00135,0.0166733,0.1689733,0.0001267589,1.8565e-06
0.001351,0.0156664,0.1722696,0.0001268908,1.8794e-06
0.001352,0.0146595,0.1755659,0.0001270226,1.9023e-06
0.001353,0.0136525,0.1788623,0.0001271545,1.9251e-06
0.001354,0.0126456,0.1821586,0.0001272863,1.948e-06
0.001355,0.0116387,0.1854549,0.0001274182,1.9709e-06
0.001356,0.0106317,0.1887512,0.00012755,1.9938e-06
0.001357,0.0096248,0.1920476,0.0001276819,2.0167e-06
0.001358,0.0086179,0.1953439,0.0001278138,2.0396e-06
0.001359,0.0076109,0.1986402,0.0001279456,2.0625e-06
0.00136,0.006604,0.2019366,0.0001280775,2.0854e-06
0.001361,0.0055971,0.2052329,0.0001282093,2.1083e-06
0.001362,0.0042939,0.2075575,0.0001283023,2.1185e-06
0.001363,0.0029445,0.2097301,0.0001283892,2.1267e-06
0.001364,0.001595,0.2119027,0.0001284761,2.135e-06
0.001365,0.0002455827,0.2140753,0.000128563,2.1432e-06
0.001366,0.0011039,0.2162479,0.0001286499,2.1514e-06
0.001367,0.0024533,0.2184205,0.0001287368,2.1597e-06
0.001368,0.0038028,0.2205931,0.0001288237,2.1679e-06
0.001369,0.0051522,0.2227657,0.0001289106,2.1761e-06
0.00137,0.0065017,0.2249383,0.0001289975,2.1844e-06
0.001371,0.0078511,0.2271109,0.0001290844,2.1926e-06
0.001372,0.0092006,0.2292835,0.0001291713,2.2008e-06
0.001373,0.0800985,0.2309723,0.0001292389,3.1107e-06
0.001374,0.1962581,0.2325178,0.0001293007,4.2878e-06
0.001375,0.3124178,0.2340632,0.0001293625,5.4648e-06
0.001376,0.4285775,0.2356087,0.0001294243,6.6419e-06
0.001377,0.5281589,0.2371396,0.0001294856,7.653e-06
0.001378,0.5822538,0.2386308,0.0001295452,8.2088e-06
0.001379,0.5836989,0.2400536,0.0001296021,8.2375e-06
0.00138,0.5756665,0.2414641,0.0001296586,8.1713e-06
0.001381,0.5676341,0.2428745,0.000129715,8.1051e-06
0.001382,0.5596017,0.244285,0.0001297714,8.0389e-06
0.001383,0.5518762,0.2456364,0.0001298255,7.9751e-06
0.001384,0.5442227,0.246974,0.000129879,7.912e-06
0.001385,0.5365693,0.2483115,0.0001299325,7.8488e-06
0.001386,0.5289158,0.2496491,0.000129986,7.7856e-06
0.001387,0.5212623,0.2509866,0.0001300395,7.7225e-06
0.001388,0.5136089,0.2523242,0.000130093,7.6593e-06
0.001389,0.5059554,0.2536618,0.0001301465,7.5962e-06
0.00139,0.4984249,0.254976,0.000130199,7.534e-06
0.001391,0.4911382,0.2562439,0.0001302498,7.4738e-06
0.001392,0.4838516,0.2575117,0.0001303005,7.4136e-06
0.001393,0.4765649,0.2587796,0.0001303512,7.3534e-06
0.001394,0.4694582,0.2600142,0.0001304006,7.2947e-06
0.001395,0.4626708,0.2611899,0.0001304476,7.2386e-06
0.001396,0.4558835,0.2623655,0.0001304946,7.1825e-06
0.001397,0.4490961,0.2635411,0.0001305416,7.1264e-06
0.001398,0.4423087,0.2647168,0.0001305887,7.0703e-06
0.001399,0.4355214,0.2658924,0.0001306357,7.0141e-06
0.0014,0.428734,0.267068,0.0001306827,6.958e-06
0.001401,0.4219467,0.2682437,0.0001307297,6.9019e-06
0.001402,0.4151593,0.2694193,0.0001307768,6.8458e-06
0.001403,0.4083719,0.2705949,0.0001308238,6.7897e-06
0.001404,0.4015846,0.2717706,0.0001308708,6.7336e-06
0.001405,0.3947972,0.2729462,0.0001309178,6.6774e-06
0.001406,0.3880099,0.2741218,0.0001309649,6.6213e-06
0.001407,0.3821168,0.2751413,0.0001310057,6.5726e-06
0.001408,0.3767235,0.2760736,0.0001310429,6.528e-06
0.001409,0.3713302,0.2770058,0.0001310802,6.4834e-06
0.00141,0.3659368,0.2779381,0.0001311175,6.4387e-06
0.001411,0.3605435,0.2788703,0.0001311548,6.3941e-06
0.001412,0.3551502,0.2798026,0.0001311921,6.3495e-06
0.001413,0.3497568,0.2807348,0.0001312294,6.3049e-06
0.001414,0.3443635,0.2816671,0.0001312667,6.2603e-06
0.001415,0.3389702,0.2825993,0.000131304,6.2157e-06
0.001416,0.3335769,0.2835316,0.0001313413,6.1711e-06
0.001417,0.3281835,0.2844638,0.0001313786,6.1265e-06
0.001418,0.3227902,0.2853961,0.0001314158,6.0819e-06
0.001419,0.3173969,0.2863283,0.0001314531,6.0373e-06
0.00142,0.3120035,0.2872606,0.0001314904,5.9926e-06
0.001421,0.3066102,0.2881928,0.0001315277,5.948e-06
0.001422,0.3012169,0.2891251,0.000131565,5.9034e-06
0.001423,0.2958236,0.2900573,0.0001316023,5.8588e-06
0.001424,0.2904302,0.2909896,0.0001316396,5.8142e-06
0.001425,0.2850369,0.2919218,0.0001316769,5.7696e-06
0.001426,0.2796436,0.2928541,0.0001317142,5.725e-06
0.001427,0.2742502,0.2937863,0.0001317515,5.6804e-06
0.001428,0.2688569,0.2947186,0.0001317887,5.6358e-06
0.001429,0.2634636,0.2956508,0.000131826,5.5911e-06
0.00143,0.2580703,0.2965831,0.0001318633,5.5465e-06
0.001431,0.2526769,0.2975153,0.0001319006,5.5019e-06
0.001432,0.2472836,0.2984476,0.0001319379,5.4573e-06
0.001433,0.2418903,0.2993798,0.0001319752,5.4127e-06
0.001434,0.2364969,0.3003121,0.0001320125,5.3681e-06
0.001435,0.2311036,0.3012444,0.0001320498,5.3235e-06
0.001436,0.2257103,0.3021766,0.0001320871,5.2789e-06
0.001437,0.220317,0.3031089,0.0001321244,5.2343e-06
0.001438,0.2149236,0.3040411,0.0001321616,5.1896e-06
0.001439,0.2095303,0.3049734,0.0001321989,5.145e-06
0.00144,0.204137,0.3059056,0.0001322362,5.1004e-06
0.001441,0.1987436,0.3068379,0.0001322735,5.0558e-06
0.001442,0.1933503,0.3077701,0.0001323108,5.0112e-06
0.001443,0.187957,0.3087024,0.0001323481,4.9666e-06
0.001444,0.1825637,0.3096346,0.0001323854,4.922e-06
0.001445,0.1771703,0.3105669,0.0001324227,4.8774e-06
0.001446,0.171777,0.3114991,0.00013246,4.8328e-06
0.001447,0.1663837,0.3124314,0.0001324973,4.7882e-06
0.001448,0.1624359,0.3131215,0.0001325249,4.7556e-06
0.001449,0.1585784,0.3137966,0.0001325519,4.7237e-06
0.00145,0.1547209,0.3144716,0.0001325789,4.6919e-06
0.001451,0.1508634,0.3151467,0.0001326059,4.6601e-06
0.001452,0.1470059,0.3158217,0.0001326329,4.6283e-06
0.001453,0.1431484,0.3164968,0.0001326599,4.5965e-06
0.001454,0.1392909,0.3171718,0.0001326869,4.5646e-06
0.001455,0.1354334,0.3178469,0.0001327139,4.5328e-06
0.001456,0.1315759,0.3185219,0.0001327409,4.501e-06
0.001457,0.1277184,0.319197,0.0001327679,4.4692e-06
0.001458,0.1238608,0.319872,0.0001327949,4.4373e-06
0.001459,0.1200033,0.3205471,0.0001328219,4.4055e-06
0.00146,0.1161458,0.3212221,0.0001328489,4.3737e-06
0.001461,0.1125011,0.3218643,0.0001328746,4.3437e-06
0.001462,0.1089472,0.3224925,0.0001328997,4.3144e-06
0.001463,0.1053933,0.3231207,0.0001329248,4.2851e-06
0.001464,0.1018394,0.3237489,0.00013295,4.2559e-06
0.001465,0.0982855,0.3243771,0.0001329751,4.2266e-06
0.001466,0.0947316,0.3250053,0.0001330002,4.1974e-06
0.001467,0.0911777,0.3256335,0.0001330253,4.1681e-06
0.001468,0.0876238,0.3262616,0.0001330505,4.1389e-06
0.001469,0.0840699,0.3268898,0.0001330756,4.1096e-06
0.00147,0.080516,0.327518,0.0001331007,4.0803e-06
0.001471,0.0769621,0.3281462,0.0001331258,4.0511e-06
0.001472,0.0734082,0.3287744,0.000133151,4.0218e-06
0.001473,0.0698543,0.3294026,0.0001331761,3.9926e-06
0.001474,0.0663004,0.3300307,0.0001332012,3.9633e-06
0.001475,0.0627465,0.3306589,0.0001332264,3.9341e-06
0.001476,0.0591926,0.3312871,0.0001332515,3.9048e-06
0.001477,0.0561046,0.331844,0.0001332738,3.8795e-06
0.001478,0.0532407,0.3323666,0.0001332947,3.8561e-06
0.001479,0.0503769,0.3328892,0.0001333156,3.8327e-06
0.00148,0.047513,0.3334118,0.0001333365,3.8092e-06
0.001481,0.0446492,0.3339344,0.0001333574,3.7858e-06
0.001482,0.0417853,0.334457,0.0001333783,3.7624e-06
0.001483,0.0389215,0.3349796,0.0001333992,3.739e-06
0.001484,0.0360577,0.3355022,0.0001334201,3.7156e-06
0.001485,0.0331938,0.3360248,0.000133441,3.6922e-06
0.001486,0.03033,0.3365474,0.0001334619,3.6688e-06
0.001487,0.0274661,0.33707,0.0001334828,3.6454e-06
0.001488,0.0246023,0.3375926,0.0001335037,3.6219e-06
0.001489,0.0217384,0.3381152,0.0001335246,3.5985e-06
0.00149,0.0188746,0.3386378,0.0001335455,3.5751e-06
0.001491,0.0160108,0.3391604,0.0001335664,3.5517e-06
0.001492,0.0131469,0.339683,0.0001335873,3.5283e-06
0.001493,0.0102831,0.3402056,0.0001336082,3.5049e-06
0.001494,0.0074192,0.3407282,0.0001336291,3.4815e-06
0.001495,0.0045554,0.3412508,0.00013365,3.4581e-06
0.001496,0.0016915,0.3417734,0.0001336709,3.4346e-06
0.001497,0.0011723,0.342296,0.0001336918,3.4112e-06
0.001498,0.0040362,0.3428185,0.0001337127,3.3878e-06
0.001499,0.0069,0.3433411,0.0001337336,3.3644e-06
0.0015,0.0097638,0.3438637,0.0001337545,3.341e-06
0.001501,0.0181012,0.355851,1.4234e-05,3.7395e-06
0.001502,0.103328,0.3679917,1.47197e-05,4.7132e-06
0.001503,0.2530681,0.3797755,1.5191e-05,6.3284e-06
0.001504,0.3849,0.3911889,1.56476e-05,7.7609e-06
0.001505,0.5097173,0.4024572,1.60983e-05,9.1217e-06
0.001506,0.5808563,0.4133505,1.6534e-05,9.9421e-06
0.001507,0.6311548,0.4240983,1.69639e-05,1.05525e-05
0.001508,0.6473067,0.4345855,1.73834e-05,1.08189e-05
0.001509,0.6366329,0.4448679,1.77947e-05,1.0815e-05
0.00151,0.625959,0.4551503,1.8206e-05,1.08111e-05
0.001511,0.6152926,0.4653126,1.86125e-05,1.08061e-05
0.001512,0.604651,0.4750783,1.90031e-05,1.07973e-05
0.001513,0.5940093,0.484844,1.93938e-05,1.07885e-05
0.001514,0.5833676,0.4946098,1.97844e-05,1.07798e-05
0.001515,0.5727316,0.5043213,2.01729e-05,1.07705e-05
0.001516,0.5621459,0.5135539,2.05422e-05,1.0757e-05
0.001517,0.5515601,0.5227866,2.09115e-05,1.07435e-05
0.001518,0.5409743,0.5320193,2.12808e-05,1.07299e-05
0.001519,0.5304093,0.5411488,2.1646e-05,1.07156e-05
0.00152,0.5200197,0.5494067,2.19763e-05,1.06943e-05
0.001521,0.5096301,0.5576646,2.23066e-05,1.06729e-05
0.001522,0.4992404,0.5659225,2.26369e-05,1.06516e-05
0.001523,0.4888508,0.5741804,2.29672e-05,1.06303e-05
0.001524,0.4784612,0.5824384,2.32975e-05,1.0609e-05
0.001525,0.4680716,0.5906963,2.36279e-05,1.05877e-05
0.001526,0.4576819,0.5989542,2.39582e-05,1.05664e-05
0.001527,0.4472923,0.6072121,2.42885e-05,1.0545e-05
0.001528,0.4369027,0.61547,2.46188e-05,1.05237e-05
0.001529,0.4265131,0.6237279,2.49491e-05,1.05024e-05
0.00153,0.4161234,0.6319858,2.52794e-05,1.04811e-05
0.001531,0.4057338,0.6402438,2.56098e-05,1.04598e-05
0.001532,0.3959116,0.6464845,2.58594e-05,1.0424e-05
0.001533,0.3873004,0.6484203,2.59368e-05,1.03572e-05
0.001534,0.3786891,0.6503561,2.60142e-05,1.02905e-05
0.001535,0.3700779,0.652292,2.60917e-05,1.02237e-05
0.001536,0.3614667,0.6542278,2.61691e-05,1.01569e-05
0.001537,0.3528554,0.6561636,2.62465e-05,1.00902e-05
0.001538,0.3442442,0.6580995,2.6324e-05,1.00234e-05
0.001539,0.335633,0.6600353,2.64014e-05,9.9567e-06
0.00154,0.3270217,0.6619711,2.64788e-05,9.8899e-06
0.001541,0.3184105,0.6639069,2.65563e-05,9.8232e-06
0.001542,0.3097992,0.6658428,2.66337e-05,9.7564e-06
0.001543,0.301188,0.6677786,2.67111e-05,9.6897e-06
0.001544,0.2925768,0.6697144,2.67886e-05,9.6229e-06
0.001545,0.2839655,0.6716503,2.6866e-05,9.5562e-06
0.001546,0.2753543,0.6735861,2.69434e-05,9.4894e-06
0.001547,0.2667431,0.6755219,2.70209e-05,9.4227e-06
0.001548,0.2581318,0.6774578,2.70983e-05,9.3559e-06
0.001549,0.2495206,0.6793936,2.71757e-05,9.2891e-06
0.00155,0.2409093,0.6813294,2.72532e-05,9.2224e-06
0.001551,0.2322981,0.6832653,2.73306e-05,9.1556e-06
0.001552,0.2236869,0.6852011,2.7408e-05,9.0889e-06
0.001553,0.2150756,0.6871369,2.74855e-05,9.0221e-06
0.001554,0.2064644,0.6890728,2.75629e-05,8.9554e-06
0.001555,0.1978532,0.6910086,2.76403e-05,8.8886e-06
0.001556,0.1892419,0.6929444,2.77178e-05,8.8219e-06
0.001557,0.1806307,0.6948803,2.77952e-05,8.7551e-06
0.001558,0.1720194,0.6968161,2.78726e-05,8.6884e-06
0.001559,0.1634082,0.6987519,2.79501e-05,8.6216e-06
0.00156,0.154797,0.7006878,2.80275e-05,8.5548e-06
0.001561,0.1461857,0.7026236,2.81049e-05,8.4881e-06
0.001562,0.1375745,0.7045594,2.81824e-05,8.4213e-06
0.001563,0.1289633,0.7064953,2.82598e-05,8.3546e-06
0.001564,0.120352,0.7084311,2.83372e-05,8.2878e-06
0.001565,0.1117408,0.7103669,2.84147e-05,8.2211e-06
0.001566,0.1031295,0.7123028,2.84921e-05,8.1543e-06
0.001567,0.0945183,0.7142386,2.85695e-05,8.0876e-06
0.001568,0.0859071,0.7161744,2.8647e-05,8.0208e-06
0.001569,0.0772958,0.7181103,2.87244e-05,7.9541e-06
0.00157,0.0686846,0.7200461,2.88018e-05,7.8873e-06
0.001571,0.0600734,0.7219819,2.88793e-05,7.8206e-06
0.001572,0.0514621,0.7239178,2.89567e-05,7.7538e-06
0.001573,0.0437699,0.7236595,2.89464e-05,7.6743e-06
0.001574,0.0374477,0.7201304,2.88052e-05,7.5758e-06
0.001575,0.0311255,0.7166014,2.86641e-05,7.4773e-06
0.001576,0.0248033,0.7130723,2.85229e-05,7.3788e-06
0.001577,0.0184811,0.7095433,2.83817e-05,7.2802e-06
0.001578,0.0121589,0.7060142,2.82406e-05,7.1817e-06
0.001579,0.0450296,0.7023651,2.80946e-05,7.4739e-06
0.00158,0.0953085,0.6986627,2.79465e-05,7.9397e-06
0.001581,0.1455875,0.6949604,2.77984e-05,8.4055e-06
0.001582,0.1958664,0.691258,2.76503e-05,8.8712e-06
0.001583,0.2461453,0.6875556,2.75022e-05,9.337e-06
0.001584,0.2964242,0.6838532,2.73541e-05,9.8028e-06
0.001585,0.3467031,0.6801508,2.7206e-05,1.02685e-05
0.001586,0.396982,0.6764484,2.70579e-05,1.07343e-05
0.001587,0.447261,0.672746,2.69098e-05,1.12001e-05
0.001588,0.4975399,0.6690436,2.67617e-05,1.16658e-05
0.001589,0.5478188,0.6653412,2.66136e-05,1.21316e-05
0.00159,0.5945685,0.6614238,2.6457e-05,1.25599e-05
0.001591,0.640143,0.6574347,2.62974e-05,1.29758e-05
0.001592,0.6857176,0.6534456,2.61378e-05,1.33916e-05
0.001593,0.7312921,0.6494565,2.59783e-05,1.38075e-05
0.001594,0.7768667,0.6454674,2.58187e-05,1.42233e-05
0.001595,0.8224412,0.6414783,2.56591e-05,1.46392e-05
0.001596,0.8680158,0.6374892,2.54996e-05,1.50551e-05
0.001597,0.9135903,0.6335002,2.534e-05,1.54709e-05
0.001598,0.9591649,0.6295111,2.51804e-05,1.58868e-05
0.001599,0.9519087,0.6255291,2.50212e-05,1.57744e-05
0.0016,0.9367875,0.6215481,2.48619e-05,1.55834e-05
0.001601,0.9216663,0.6175672,2.47027e-05,1.53923e-05
0.001602,0.9065451,0.6135862,2.45434e-05,1.52013e-05
0.001603,0.8914239,0.6096053,2.43842e-05,1.50103e-05
0.001604,0.8763027,0.6056243,2.4225e-05,1.48193e-05
0.001605,0.8611815,0.6016434,2.40657e-05,1.46282e-05
0.001606,0.8473031,0.597893,2.39157e-05,1.4452e-05
0.001607,0.8335015,0.5941569,2.37663e-05,1.42766e-05
0.001608,0.8196999,0.5904208,2.36168e-05,1.41012e-05
0.001609,0.8058982,0.5866846,2.34674e-05,1.39258e-05
0.00161,0.7920966,0.5829485,2.33179e-05,1.37505e-05
0.001611,0.778295,0.5792124,2.31685e-05,1.35751e-05
0.001612,0.7644934,0.5754763,2.30191e-05,1.33997e-05
0.001613,0.7511316,0.5718224,2.28729e-05,1.32295e-05
0.001614,0.7385462,0.5683135,2.27325e-05,1.30686e-05
0.001615,0.7259607,0.5648047,2.25922e-05,1.29077e-05
0.001616,0.7133753,0.5612958,2.24518e-05,1.27467e-05
0.001617,0.7007898,0.557787,2.23115e-05,1.25858e-05
0.001618,0.6882044,0.5542781,2.21711e-05,1.24248e-05
0.001619,0.6756189,0.5507693,2.20308e-05,1.22639e-05
0.00162,0.6640214,0.5474472,2.18979e-05,1.21147e-05
0.001621,0.6535103,0.5443307,2.17732e-05,1.19784e-05
0.001622,0.6429992,0.5412141,2.16486e-05,1.18421e-05
0.001623,0.6324881,0.5380976,2.15239e-05,1.17059e-05
0.001624,0.6219769,0.534981,2.13992e-05,1.15696e-05
0.001625,0.6114658,0.5318645,2.12746e-05,1.14333e-05
0.001626,0.6009547,0.5287479,2.11499e-05,1.1297e-05
0.001627,0.5904436,0.5256314,2.10253e-05,1.11607e-05
0.001628,0.5799325,0.5225148,2.09006e-05,1.10245e-05
0.001629,0.5694214,0.5193983,2.07759e-05,1.08882e-05
0.00163,0.5589102,0.5162817,2.06513e-05,1.07519e-05
0.001631,0.5483991,0.5131652,2.05266e-05,1.06156e-05
0.001632,0.537888,0.5100486,2.04019e-05,1.04794e-05
0.001633,0.5273769,0.5069321,2.02773e-05,1.03431e-05
0.001634,0.5168658,0.5038155,2.01526e-05,1.02068e-05
0.001635,0.5063547,0.500699,2.0028e-05,1.00705e-05
0.001636,0.4958435,0.4975824,1.99033e-05,9.9343e-06
